ID,MakeText,ModelText,BodyColorText,BodyTypeText,Ccm,City,Co2EmissionText,ConditionTypeText,ConsumptionRatingText,ConsumptionTotalText,Doors,DriveTypeText,FirstRegMonth,FirstRegYear,FuelTypeText,Hp,InteriorColorText,Km,Properties,Seats,TransmissionTypeText
1027.0,MERCEDES-BENZ,CLK 55 AMG,silber mét.,Coupé,5439,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,6,2000,Benzin,347,schwarz,79500,"\"Ab MFK\"",4,Automat
107.0,BENTLEY,ARNAGE,blau mét.,Limousine,6761,Zuzwil,456 g/km,Occasion,G,19.2 l/100km,4,Hinterradantrieb,5,2000,Benzin,405,grau,19300,"\"Ab MFK\"",5,Automat
433.0,PORSCHE,911,grün mét.,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,1,2004,Benzin,610,schwarz,47500,"\"Ab MFK\"",4,Schaltgetriebe manuell
462.0,MERCEDES-BENZ,E 63 AMG,rot,Limousine,5461,Zuzwil,230 g/km,Occasion,G,9.8 l/100km,4,Hinterradantrieb,1,2012,Benzin,557,anthrazit,20100,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
1120.0,RENAULT,Alpine A110,weiss,Coupé,1255,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,3,1971,Benzin,0,schwarz,31800,"\"Ab MFK\"",2,Schaltgetriebe
416.0,MERCEDES-BENZ,SL 500,grün mét.,Cabriolet,4966,Zuzwil,292 g/km,Occasion,G,12.1 l/100km,2,Hinterradantrieb,5,2004,Benzin,306,anthrazit,7600,"\"Ab MFK\"",2,Automat sequentiell
548.0,FERRARI,456,schwarz,Coupé,5474,Zuzwil,520 g/km,Occasion,G,22.3 l/100km,2,Hinterradantrieb,12,1999,Benzin,442,beige,18200,"\"Ab MFK\"",4,Automat
655.0,BMW,730,schwarz mét.,Limousine,2993,Zuzwil,210 g/km,Occasion,G,7.9 l/100km,4,Hinterradantrieb,11,2007,Diesel,231,beige,62000,"\"Ab MFK\"",5,Automat sequentiell
664.0,FERRARI,F360,schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,10,1999,Benzin,400,blau,26200,"\"Ab MFK\"",2,Automatik-Getriebe
804.0,MERCEDES-BENZ,S 320,schwarz mét.,Limousine,3199,Zuzwil,305 g/km,Occasion,null,13.4 l/100km,4,Hinterradantrieb,8,1997,Benzin,231,grau,58000,"\"Ab MFK\"",5,Automat
1002.0,DATSUN,"",silber mét.,Cabriolet,2000,Zuzwil,null,Occasion,null,null,2,null,7,1969,Benzin,143,schwarz,23300,"\"Ab MFK\"",2,null
1142.0,AGM,"",weiss mét.,Cabriolet,3499,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,1,2004,Benzin,250,weiss,1,"\"Rennwagen\"",2,Schaltgetriebe
1144.0,PORSCHE,911,weiss mét.,Cabriolet,3824,Zuzwil,280 g/km,Occasion,null,11.6 l/100km,2,Hinterradantrieb,8,2006,Benzin,355,rot,29800,"\"Ab MFK\"",2,Automatik-Getriebe
353.0,ASTON MARTIN,V12 Vanquish,grau mét.,Coupé,5935,Zuzwil,396 g/km,Occasion,G,16.7 l/100km,2,Hinterradantrieb,1,2003,Benzin,470,beige,24600,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
645.0,BMW,535,schwarz mét.,Limousine,3498,Zuzwil,null,Occasion,null,12.0 l/100km,4,Hinterradantrieb,6,1996,Benzin,235,grau,86100,"\"Ab MFK\"",5,Schaltgetriebe manuell
754.0,PORSCHE,911,schwarz mét.,Coupé,3387,Zuzwil,null,Occasion,null,11.8 l/100km,2,Hinterradantrieb,5,1998,Benzin,300,beige,26000,"\"Ab MFK\"",4,Automatik-Getriebe
1125.0,MERCEDES-BENZ,SL 500,weiss,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1991,Benzin,320,grau,197800,"\"Ab MFK\"",2,Automat
157.0,BMW,X3,blau mét.,SUV / Geländewagen,2979,Zuzwil,276 g/km,Occasion,null,11.4 l/100km,5,Allrad,10,2004,Benzin,231,beige,86200,"\"Ab MFK\"",5,Automatik-Getriebe
240.0,PORSCHE,911,grau,Coupé,3600,Zuzwil,309 g/km,Occasion,G,12.9 l/100km,2,Allrad,10,2001,Benzin,420,schwarz,25900,"\"Ab MFK\"",4,Schaltgetriebe manuell
3.0,AUDI,RS6,anthrazit,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,10,2002,Benzin,450,beige,38500,"\"Ab MFK\"",5,Automat sequentiell
547.0,BMW,528,schwarz,Kombi,2793,Zuzwil,230 g/km,Occasion,G,9.7 l/100km,5,Hinterradantrieb,4,1997,Benzin,193,schwarz,38000,"\"Ab MFK\"",5,Schaltgetriebe manuell
724.0,BMW,740,schwarz mét.,Limousine,4398,Zuzwil,329 g/km,Occasion,null,13.8 l/100km,4,Hinterradantrieb,12,1996,Benzin,286,schwarz,65000,"\"Ab MFK\"",5,Automat
73.0,JAGUAR,XJ,blau,Limousine,4196,Zuzwil,269 g/km,Occasion,G,11.4 l/100km,4,Hinterradantrieb,11,2007,Benzin,298,beige,74000,"\"Ab MFK\"",5,Automat
777.0,BMW,M5,schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,3,2013,Benzin,560,braun,4600,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
786.0,BMW,3.0,schwarz mét.,Limousine,3003,Zuzwil,null,Occasion,null,null,2,null,1,1973,Benzin,200,schwarz,129800,"\"Ab MFK\"",0,null
848.0,PORSCHE,911,silber,Coupé,3297,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1991,Benzin,320,rot,101300,"\"Ab MFK\"",4,Schaltgetriebe manuell
691.0,CHRYSLER,VIPER,schwarz mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1996,Benzin,364,grau,20000,"\"Ab MFK\"",2,Schaltgetriebe manuell
794.0,TALBOT,"",schwarz mét.,Coupé,2171,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,3,1982,Benzin,150,grau,40100,"\"Ab MFK\"",4,Schaltgetriebe
881.0,RENAULT,R5,silber mét.,Kleinwagen,1397,Zuzwil,null,Occasion,null,null,3,Vorderradantrieb,7,1981,Benzin,93,mehrfarbig,147800,null,5,Schaltgetriebe
76.0,PORSCHE,911,blau,Cabriolet,3600,Zuzwil,null,Occasion,null,11.9 l/100km,2,Hinterradantrieb,1,1996,Benzin,285,grau,78000,"\"Ab MFK\"",4,Schaltgetriebe manuell
760.0,FERRARI,F360,schwarz mét.,Coupé,3586,Zuzwil,440 g/km,Occasion,G,19.1 l/100km,2,Hinterradantrieb,3,2004,Benzin,415,schwarz,27650,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
810.0,JAGUAR,XK,schwarz mét.,Cabriolet,5000,Zuzwil,292 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,3,2009,Benzin,510,schwarz,49500,"\"Ab MFK\"",4,Automat sequentiell
1053.0,TOYOTA,LAND CRUISER,silber mét.,SUV / Geländewagen,4228,Zuzwil,null,Occasion,null,null,3,Allrad,2,1982,Benzin,135,grau,5000,"\"Ab MFK\"",2,Schaltgetriebe manuell
1103.0,DE TOMASO,PANTERA,weiss,Limousine,5752,Zuzwil,null,Occasion,null,null,0,Hinterradantrieb,9,1974,Benzin,0,schwarz,68100,null,2,Schaltgetriebe
20.0,MERCEDES-BENZ,SL 55 AMG,anthrazit mét.,Cabriolet,5439,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,2,Hinterradantrieb,3,2006,Benzin,517,schwarz,47000,"\"Ab MFK\"",2,Automat sequentiell
271.0,BMW,535,grau mét.,Kombi,2979,Zuzwil,179 g/km,Occasion,F,7.7 l/100km,5,Hinterradantrieb,7,2011,Benzin,306,beige,76500,"\"Ab MFK\"",5,Automat sequentiell
318.0,AUDI,RS6,grau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,11,2002,Benzin,450,beige,38500,"\"Ab MFK\"",5,Automat sequentiell
350.0,LAND ROVER,RANGE ROVER,grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,6,1998,Benzin,226,schwarz,42000,"\"Ab MFK\"",5,Automat
467.0,PORSCHE,911,rot,Coupé,3598,Zuzwil,null,Occasion,null,null,2,Allrad,4,1995,Benzin,272,grün,96000,"\"Ab MFK\"",4,Schaltgetriebe manuell
644.0,MG,METRO,schwarz mét.,Coupé,2991,Zuzwil,null,Occasion,null,null,2,Allrad,2,1986,Benzin,410,schwarz,2500,"\"Ab MFK\"",2,Schaltgetriebe
679.0,AUDI,RS4,schwarz mét.,Kombi,4163,Zuzwil,249 g/km,Occasion,G,10.7 l/100km,5,Allrad,3,2013,Benzin,450,mehrfarbig,34200,"\"Ab MFK\", \"Direkt-/Parallelimport\"",5,Automatisiertes Schaltgetriebe
699.0,HYUNDAI,COUPÉ,schwarz mét.,Coupé,2656,Zuzwil,236 g/km,Occasion,G,9.9 l/100km,3,Vorderradantrieb,4,2007,Benzin,167,schwarz,26900,"\"Ab MFK\"",4,Schaltgetriebe manuell
973.0,BMW-ALPINA,3 SERIES,silber mét.,Limousine,3346,Zuzwil,268 g/km,Occasion,G,11.2 l/100km,4,Hinterradantrieb,2,2003,Benzin,305,schwarz,54100,"\"Ab MFK\"",5,Schaltgetriebe manuell
429.0,PORSCHE,911,grün mét.,Coupé,3600,Zuzwil,298 g/km,Occasion,G,12.5 l/100km,2,Hinterradantrieb,12,2007,Benzin,700,schwarz,20900,"\"Ab MFK\"",2,Schaltgetriebe manuell
460.0,AUDI,RS6,rot,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,3,2009,Benzin,580,schwarz,89000,"\"Ab MFK\"",5,Automat sequentiell
738.0,BMW,M5,schwarz mét.,Limousine,4395,Zuzwil,232 g/km,Occasion,G,9.9 l/100km,4,Hinterradantrieb,1,2012,Benzin,560,schwarz,12000,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
811.0,BMW,535,schwarz mét.,Limousine,2993,Zuzwil,149 g/km,Occasion,D,5.7 l/100km,4,Allrad,4,2012,Diesel,313,grau,82000,"\"Ab MFK\"",5,Automat sequentiell
914.0,ASTON MARTIN,DB7,silber mét.,Cabriolet,5935,Zuzwil,472 g/km,Occasion,G,19.7 l/100km,2,Hinterradantrieb,4,2004,Benzin,416,mehrfarbig,29000,"\"Ab MFK\"",4,Automat
1003.0,AUDI,A8,silber mét.,Limousine,4172,Zuzwil,322 g/km,Occasion,null,13.5 l/100km,4,Allrad,1,1997,Benzin,300,schwarz,66300,"\"Ab MFK\"",5,Automat
344.0,FERRARI,456,grau mét.,Coupé,5474,Zuzwil,520 g/km,Occasion,null,22.3 l/100km,2,Hinterradantrieb,11,1997,Benzin,442,beige,32500,"\"Ab MFK\"",4,Automat
346.0,MERCEDES-BENZ,SLK 200,grau mét.,Cabriolet,1796,Zuzwil,149 g/km,Occasion,E,6.4 l/100km,2,Hinterradantrieb,5,2011,Benzin,184,grau,13800,"\"Ab MFK\"",2,Schaltgetriebe manuell
577.0,PORSCHE,CAYENNE,schwarz,SUV / Geländewagen,4511,Zuzwil,378 g/km,Occasion,G,15.7 l/100km,5,Allrad,10,2005,Benzin,450,beige,64500,"\"Ab MFK\"",5,Automat sequentiell
843.0,AUDI,RS6,silber,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,2,2003,Benzin,450,schwarz,144200,"\"Ab MFK\"",5,Automat sequentiell
191.0,AUDI,RS4,blau mét.,Kombi,2671,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,5,Allrad,2,2001,Benzin,380,null,37800,"\"Ab MFK\"",5,Schaltgetriebe manuell
550.0,MERCEDES-BENZ,SL 500,schwarz,Cabriolet,4971,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,2,1992,Benzin,320,schwarz,129700,"\"Ab MFK\"",0,Automat
676.0,MERCEDES-BENZ,SL 55 AMG,schwarz mét.,Cabriolet,5439,Zuzwil,340 g/km,Occasion,G,14.2 l/100km,2,Hinterradantrieb,8,2002,Benzin,476,beige,34500,"\"Ab MFK\"",2,Automat
940.0,FERRARI,F360,silber mét.,Coupé,3586,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,5,2000,Benzin,400,schwarz,28000,"\"Ab MFK\"",2,Schaltgetriebe manuell
967.0,BMW,330,silber mét.,Limousine,2979,Zuzwil,229 g/km,Occasion,null,9.6 l/100km,4,Allrad,11,2001,Benzin,231,null,124800,"\"Ab MFK\"",5,Automatik-Getriebe
1045.0,MERCEDES-BENZ,190,silber mét.,Limousine,2497,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1992,Benzin,195,null,152000,"\"Ab MFK\"",5,Schaltgetriebe manuell
1076.0,MERCEDES-BENZ,S 500,violett mét.,Limousine,4966,Zuzwil,320 g/km,Occasion,G,13.4 l/100km,4,Hinterradantrieb,10,1999,Benzin,306,schwarz,32000,"\"Ab MFK\"",5,Automat
402.0,AUDI,RS6,grün mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,10,2008,Benzin,580,grau,42500,"\"Ab MFK\"",5,Automat
517.0,LAMBORGHINI,GALLARDO,schwarz,Coupé,5204,Zuzwil,325 g/km,Occasion,G,13.7 l/100km,2,Allrad,1,2011,Benzin,570,schwarz,19300,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
670.0,BENTLEY,CONTINENTAL,schwarz mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,2,2007,Benzin,560,schwarz,28000,"\"Ab MFK\"",5,Automat sequentiell
746.0,MERCEDES-BENZ,"",schwarz mét.,Coupé,5727,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,2000,Benzin,400,beige,33000,"\"Ab MFK\", \"Tuning\"",4,Automatik-Getriebe
1111.0,MERCEDES-BENZ,CL 600,weiss,Coupé,5786,Zuzwil,333 g/km,Occasion,G,13.9 l/100km,2,Hinterradantrieb,1,2001,Benzin,367,grau,73400,"\"Ab MFK\"",4,Automat
278.0,LAND ROVER,RANGE ROVER,grau mét.,SUV / Geländewagen,4554,Zuzwil,414 g/km,Occasion,null,16.2 l/100km,5,Allrad,12,1996,Benzin,226,grau,54600,"\"Ab MFK\"",5,Automat
299.0,ASTON MARTIN,DBS,grau mét.,Coupé,5935,Zuzwil,388 g/km,Occasion,G,16.4 l/100km,2,Hinterradantrieb,4,2012,Benzin,517,schwarz,5000,"\"Ab MFK\"",2,Schaltgetriebe manuell
370.0,MERCEDES-BENZ,SL 500,grau mét.,Cabriolet,4966,Zuzwil,304 g/km,Occasion,G,12.7 l/100km,2,Hinterradantrieb,2,2002,Benzin,306,anthrazit,47300,"\"Ab MFK\"",2,Automat
400.0,NSU,"",grün mét.,Limousine,1177,Zuzwil,null,Oldtimer,null,null,2,null,8,1972,Benzin,65,schwarz,10352,"\"Ab MFK\"",5,Schaltgetriebe
772.0,BMW,2002,schwarz mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,7,1974,Benzin,170,schwarz,82600,"\"Ab MFK\"",4,Schaltgetriebe
818.0,FERRARI,612,schwarz mét.,Coupé,5748,Zuzwil,475 g/km,Occasion,G,20.7 l/100km,2,Hinterradantrieb,7,2004,Benzin,540,schwarz,113800,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
838.0,FERRARI,599,silber,Coupé,5999,Zuzwil,415 g/km,Occasion,G,17.9 l/100km,2,Hinterradantrieb,4,2010,Benzin,620,schwarz,28900,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
1028.0,AUDI,S7,silber mét.,Limousine,3993,Zuzwil,225 g/km,Occasion,G,9.6 l/100km,5,Allrad,3,2014,Benzin,420,schwarz,3600,"\"Ab MFK\", \"Direkt-/Parallelimport\"",4,Automatisiertes Schaltgetriebe
1072.0,CHEVROLET,CORVETTE,violett mét.,Coupé,5351,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,6,1967,Benzin,0,schwarz,21300,"\"Ab MFK\"",2,Schaltgetriebe
150.0,MERCEDES-BENZ,CL 500,blau mét.,Coupé,4966,Zuzwil,299 g/km,Occasion,G,12.4 l/100km,2,Hinterradantrieb,12,2001,Benzin,306,schwarz,116100,"\"Ab MFK\"",4,Automat
172.0,AUDI,RS6,blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,7,2002,Benzin,450,beige,47600,"\"Ab MFK\"",5,Automat sequentiell
258.0,FERRARI,575M,grau,Coupé,5748,Zuzwil,499 g/km,Occasion,G,21.8 l/100km,2,Hinterradantrieb,12,2006,Benzin,517,schwarz,15900,"\"Ab MFK\"",2,Automatik-Getriebe
91.0,BENTLEY,CONTINENTAL,blau mét.,Limousine,5998,Zuzwil,396 g/km,Occasion,G,17.0 l/100km,4,Allrad,5,2012,Benzin,560,braun,29000,"\"Ab MFK\"",5,Automat
974.0,BENTLEY,ARNAGE,silber mét.,Limousine,6761,Zuzwil,null,Occasion,G,null,4,Hinterradantrieb,12,2003,Benzin,457,schwarz,57000,"\"Ab MFK\"",5,Automat
1044.0,FERRARI,F430,silber mét.,Coupé,4308,Zuzwil,360 g/km,Occasion,G,15.7 l/100km,2,Hinterradantrieb,3,2008,Benzin,506,schwarz,19999,"\"Ab MFK\"",2,Automatisiertes Schaltgetriebe
277.0,MERCEDES-BENZ,SL 350,grau mét.,Cabriolet,3724,Zuzwil,281 g/km,Occasion,G,11.7 l/100km,2,Hinterradantrieb,5,2004,Benzin,245,mehrfarbig,105300,"\"Ab MFK\"",2,Automat
377.0,MERCEDES-BENZ,E 420,grün,Kombi,4196,Zuzwil,326 g/km,Occasion,null,14.3 l/100km,5,Hinterradantrieb,10,1997,Benzin,279,beige,44000,"\"Ab MFK\"",5,Automat
671.0,ROLLS-ROYCE,Silver Spirit,schwarz mét.,Limousine,6750,Zuzwil,null,Occasion,null,null,4,Hinterradantrieb,4,1983,Benzin,201,mehrfarbig,99300,"\"Ab MFK\"",5,Automatik-Getriebe
773.0,RENAULT,ALPINE,schwarz mét.,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,9,1983,Benzin,150,mehrfarbig,111990,"\"Ab MFK\"",4,Schaltgetriebe manuell
850.0,AUDI,RS4,silber,Limousine,4163,Zuzwil,324 g/km,Occasion,G,13.5 l/100km,4,Allrad,0,2011,Benzin,420,schwarz,1350,"\"Ab MFK\"",5,Schaltgetriebe manuell
994.0,BMW,2002,silber mét.,Limousine,1990,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,6,1974,Benzin,170,schwarz,578,"\"Ab MFK\"",4,Schaltgetriebe
128.0,MERCEDES-BENZ,E 63 AMG,blau mét.,Limousine,5461,Zuzwil,242 g/km,Occasion,G,10.3 l/100km,4,Allrad,7,2013,Benzin,585,schwarz,23900,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
143.0,MERCEDES-BENZ,S 65 AMG,blau mét.,Limousine,5981,Zuzwil,355 g/km,Occasion,G,14.8 l/100km,4,Hinterradantrieb,8,2006,Benzin,612,schwarz,68800,"\"Ab MFK\"",5,Automat sequentiell
154.0,AUDI,A6,blau mét.,Limousine,4163,Zuzwil,278 g/km,Occasion,G,11.6 l/100km,4,Allrad,3,2004,Benzin,335,beige,62000,"\"Ab MFK\"",5,Automat sequentiell
181.0,TOYOTA,CELICA,blau mét.,Coupé,1570,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,8,1971,Benzin,107,mehrfarbig,53100,"\"Ab MFK\"",5,Schaltgetriebe manuell
519.0,VOLVO,S40,schwarz,Limousine,1948,Zuzwil,236 g/km,Occasion,null,9.9 l/100km,4,Vorderradantrieb,5,1999,Benzin,160,anthrazit,107000,"\"Ab MFK\"",5,Automat
690.0,AUDI,S3,schwarz mét.,Limousine,1781,Zuzwil,226 g/km,Occasion,G,9.4 l/100km,3,Allrad,3,2002,Benzin,225,anthrazit,316200,"\"Ab MFK\"",5,Schaltgetriebe manuell
425.0,MERCEDES-BENZ,S 600,grün mét.,Coupé,5984,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,394,schwarz,99500,"\"Ab MFK\"",4,Automat
60.0,LAMBORGHINI,DIABLO,blau,Coupé,5707,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,1993,Benzin,492,mehrfarbig,49500,"\"Ab MFK\"",2,Schaltgetriebe manuell
641.0,AUDI,RS6,schwarz mét.,Kombi,4991,Zuzwil,333 g/km,Occasion,G,14.0 l/100km,5,Allrad,5,2008,Benzin,580,weiss,38500,"\"Ab MFK\"",5,Automat sequentiell
1017.0,VW,JETTA,silber mét.,Limousine,1968,Zuzwil,154 g/km,Occasion,E,5.8 l/100km,4,Vorderradantrieb,3,2009,Diesel,140,grau,33500,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
371.0,BMW,730,grün,Limousine,2996,Zuzwil,241 g/km,Occasion,G,10.1 l/100km,4,Hinterradantrieb,9,2007,Benzin,258,beige,114600,"\"Ab MFK\"",5,Automat
593.0,MASERATI,QUATTROPORTE,schwarz,Limousine,4244,Zuzwil,370 g/km,Occasion,G,15.8 l/100km,4,Hinterradantrieb,4,2008,Benzin,400,schwarz,58900,"\"Ab MFK\"",5,Automatisiertes Schaltgetriebe
719.0,LAMBORGHINI,MURCIÉLAGO,schwarz mét.,Coupé,6192,Zuzwil,500 g/km,Occasion,G,21.5 l/100km,2,Allrad,6,2003,Benzin,580,schwarz,13500,"\"Ab MFK\"",2,Schaltgetriebe manuell
1010.0,MERCEDES-BENZ,E 55 AMG,silber mét.,Limousine,5439,Zuzwil,310 g/km,Occasion,G,12.9 l/100km,4,Hinterradantrieb,11,2002,Benzin,476,schwarz,53800,"\"Ab MFK\"",5,Automat sequentiell
1134.0,ROLLS-ROYCE,PHANTOM,weiss,Limousine,6749,Zuzwil,385 g/km,Occasion,G,15.9 l/100km,4,Hinterradantrieb,1,2004,Benzin,460,beige,56000,"\"Ab MFK\"",5,Automat
336.0,BMW,M3,grau mét.,Cabriolet,3246,Zuzwil,328 g/km,Occasion,G,13.6 l/100km,2,Hinterradantrieb,6,2002,Benzin,343,schwarz,1600,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
339.0,DODGE,VIPER,grau mét.,Cabriolet,7986,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1994,Benzin,364,grau,37900,"\"Ab MFK\"",2,Schaltgetriebe
573.0,MERCEDES-BENZ,B 200,schwarz,Kompaktvan / Minivan,2035,Zuzwil,195 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,8,2006,Benzin,193,null,60500,"\"Ab MFK\"",5,Schaltgetriebe manuell
598.0,JAGUAR,XK,schwarz,Coupé,3996,Zuzwil,340 g/km,Occasion,G,12.6 l/100km,2,Hinterradantrieb,5,1999,Benzin,363,weiss,89666,"\"Ab MFK\"",4,Automat
1000.0,ALFA ROMEO,8C,silber mét.,Cabriolet,4691,Porrentruy,null,Occasion,null,null,2,Hinterradantrieb,4,2011,Benzin,450,schwarz,23900,"\"Ab MFK\"",0,Automatik-Getriebe
1029.0,BENTLEY,ARNAGE,silber mét.,Limousine,6761,Basel,495 g/km,Occasion,G,20.6 l/100km,4,Hinterradantrieb,3,2006,Benzin,457,schwarz,15600,null,5,Automat
175.0,AUDI,RS6,blau mét.,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,schwarz,39300,"\"Ab MFK\"",5,Automat
22.0,RENAULT,Alpine A110,anthrazit mét.,Coupé,1565,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,1,1971,null,170,schwarz,19200,"\"Rennwagen\"",2,Schaltgetriebe
316.0,MERCEDES-BENZ,S 500,grau mét.,Limousine,4973,Zuzwil,353 g/km,Occasion,null,15.4 l/100km,4,Hinterradantrieb,6,1998,Benzin,320,schwarz,128800,"\"Ab MFK\"",5,Automat
319.0,MG,MGC,grau mét.,Coupé,2912,Zuzwil,null,Occasion,null,null,3,Hinterradantrieb,8,1968,Benzin,135,mehrfarbig,48800,"\"Ab MFK\"",4,Schaltgetriebe
552.0,FORD,SIERRA,schwarz,Limousine,1993,Zuzwil,null,Occasion,null,null,4,Allrad,9,1990,Benzin,220,schwarz,164400,"\"Ab MFK\"",5,Schaltgetriebe manuell
759.0,PORSCHE,911,schwarz mét.,Coupé,3600,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,2001,Benzin,650,schwarz,16300,"\"Ab MFK\", \"Tuning\"",4,Schaltgetriebe
912.0,BMW,535,silber mét.,Limousine,2993,Zuzwil,211 g/km,Occasion,G,8.0 l/100km,4,Hinterradantrieb,1,2006,Diesel,272,grau,29900,"\"Ab MFK\"",5,Automat sequentiell
281.0,BMW,540,grau mét.,Kombi,4398,Zuzwil,308 g/km,Occasion,G,13.0 l/100km,5,Hinterradantrieb,1,1998,Benzin,286,schwarz,85800,"\"Ab MFK\"",5,Automat
57.0,RENAULT,ALPINE,blau,Coupé,2664,Zuzwil,null,Occasion,null,null,2,Hinterradantrieb,4,1980,Benzin,150,mehrfarbig,108000,"\"Ab MFK\"",4,Schaltgetriebe manuell
792.0,MERCEDES-BENZ,SL 500,schwarz mét.,Cabriolet,5461,Zuzwil,291 g/km,Occasion,G,12.2 l/100km,2,Hinterradantrieb,4,2007,Benzin,388,mehrfarbig,47900,"\"Ab MFK\"",2,Automat sequentiell
888.0,MG,"",silber mét.,Coupé,740,Zuzwil,null,Oldtimer,null,null,2,Hinterradantrieb,6,1930,Benzin,0,schwarz,86000,"\"Ab MFK\"",2,Schaltgetriebe
1016.0,VW,GOLF,silber mét.,Limousine,1984,Zuzwil,194 g/km,Occasion,G,8.1 l/100km,5,Vorderradantrieb,2,2007,Benzin,200,grau,87000,"\"Ab MFK\"",5,Schaltgetriebe manuell
153.0,VW,EOS,blau mét.,Cabriolet,1984,Zuzwil,202 g/km,Occasion,G,8.4 l/100km,2,Vorderradantrieb,9,2007,Benzin,200,rot,27000,"\"Ab MFK\"",4,Schaltgetriebe manuell
179.0,VOLVO,C70,blau mét.,Coupé,2319,Zuzwil,234 g/km,Occasion,null,9.8 l/100km,2,Vorderradantrieb,2,2001,Benzin,240,anthrazit,27900,"\"Ab MFK\"",4,Schaltgetriebe manuell
207.0,MERCEDES-BENZ,E 55 AMG,bordeaux mét.,Limousine,5439,Zuzwil,301 g/km,Occasion,null,12.6 l/100km,4,Hinterradantrieb,10,1997,Benzin,354,null,67400,"\"Ab MFK\"",5,Automat
660.0,AUDI,A8,schwarz mét.,Limousine,4172,Zuzwil,288 g/km,Occasion,G,12.0 l/100km,4,Allrad,12,2002,Benzin,335,null,44000,"\"Ab MFK\"",5,Automat sequentiell
77.0,PORSCHE,PANAMERA,blau,Limousine,4806,Zuzwil,286 g/km,Occasion,G,12.2 l/100km,5,Allrad,1,2010,Benzin,500,schwarz,26800,"\"Ab MFK\"",4,Automatisiertes Schaltgetriebe
63.0,AUDI,RS6,blau,Kombi,4172,Zuzwil,350 g/km,Occasion,G,14.6 l/100km,5,Allrad,8,2002,Benzin,450,beige,75200,"\"Ab MFK\", \"Tuning\"",5,Automat sequentiell
